,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Elements,left,right
2021-08-26 18:50:50.668,0.269915423125,0.3672925404166667,0.05555341428124999,0.4368216629166666,0.43410018750000007,-0.024910626624999998,-0.30256073125,0.5600627547916667,0.6370510922916667,0.23709641750000002,0.29269114208333336,0.947775,0.41737357041666673,-0.11299380520833331,-0.04054168858333334,0.2908134729166667,0.252769476875,-0.3405316387499999,-0.4761200889583334,-0.13220126020833334,,0.0,0.0
2021-08-26 18:50:50.768,0.26993715833333337,0.40073405624999997,0.07235329797916668,0.46702340499999995,0.40648888833333335,-0.026772765125,-0.14360393000000002,0.5811497366666666,0.63317574375,0.1639167275,0.3685790708333334,0.947775,0.41693730874999996,-0.12627676466666668,-0.06316769841666667,0.26119153791666666,0.22835057374999998,-0.2960220025,-0.4730794895833334,-0.14324415333333332,,0.0,0.0
2021-08-26 18:50:50.868,0.27570282375,0.52673356375,0.27483473625,0.49560400625,0.37420300375,0.13849000787500002,0.08406543374999999,0.59973568875,0.6323203,0.19087159624999997,0.5636305512500001,0.947775,0.42310219250000003,-0.12100076500000001,-0.037491592250000004,0.24991240625,0.2201363975,-0.26803523,-0.45522167499999994,-0.16276146125,,0.0,0.0
2021-08-26 18:50:50.968,0.2899427158333333,0.5912914791666667,0.5224209125,0.5255574520833334,0.34644250541666666,0.23244974291666667,0.3245007391666666,0.6170173291666666,0.6323203,0.16972925083333332,0.7270322450000001,0.947775,0.43408524958333333,-0.11317919766666666,0.014457629958333334,0.24415609416666664,0.22014767999999998,-0.2493858879166667,-0.43374056833333335,-0.1916820775,,0.0,0.0
2021-08-26 18:50:51.068,0.31049261333333333,0.5932487916666667,0.7353725250000002,0.5518421583333334,0.3356410920833333,0.24431384791666666,0.5184714391666667,0.6295395916666666,0.6323203,0.12109598850000002,0.7982847908333334,0.947775,0.447796745,-0.105682155,0.072505725375,0.24345888666666662,0.22722410375000002,-0.23605988291666669,-0.4110052779166667,-0.22495534041666668,,0.0,0.0
2021-08-26 18:50:51.168,0.3309435525,0.6015923499999999,0.8527866374999999,0.569439335,0.34506034874999997,0.25949392,0.6227921362500001,0.6345950362499999,0.6323203,0.10120549000000001,0.8106132,0.947775,0.4611284500000001,-0.09911763125000002,0.1118415675,0.24526008125,0.23717046875,-0.22018553750000003,-0.39492486875,-0.25404396999999995,,0.0,0.0
2021-08-26 18:50:51.268,0.348842416111111,0.6170356372222221,0.8871488611111114,0.5754274450000002,0.37648411277777777,0.27752272694444446,0.6564913491666667,0.6260764902777777,0.6308300138888888,0.09283010455555554,0.8106131999999999,0.947775,0.4749655791666667,-0.09705577388888886,0.13454037277777778,0.24512474333333334,0.24942466888888878,-0.19666155111111105,-0.3867658563888889,-0.2722383991666667,,0.0,0.0
2021-08-26 18:50:51.368,0.3609491266666667,0.63856407125,0.9252605283333333,0.5657406466666667,0.4162959995833333,0.29759667875,0.69263172,0.599502605,0.6256682425000001,0.08381644341666668,0.8106132,0.9450019458333333,0.48692031208333325,-0.10124318083333333,0.160295335,0.23974325166666666,0.2604644004166667,-0.16806727958333334,-0.37489582125,-0.27466225208333334,,0.0,0.0
2021-08-26 18:50:51.468,0.3798059199999999,0.66099042625,0.9571813024999999,0.5494915850000001,0.44357525750000004,0.32097054999999997,0.7228839125000001,0.568709625,0.6240705725000001,0.0765743625,0.8106132,0.9205901,0.49134987625,-0.10517614000000002,0.18138591124999995,0.23376549875000005,0.266984485,-0.14192582,-0.36515475375,-0.27022980500000005,,0.0,0.0
2021-08-26 18:50:51.568,0.41144363791666666,0.6898552291666666,0.9719744258333334,0.5318512758333332,0.46283974708333336,0.3538214,0.7365218291666666,0.5355969408333333,0.6175698791666667,0.07067068958333333,0.8106132,0.8573097075000001,0.48629463375000004,-0.10769273475,0.19167116166666667,0.22924110916666665,0.2710420091666667,-0.11256423791666666,-0.34776765,-0.26225396833333336,,0.0,0.0
