,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Elements,left,right
2021-08-26 18:58:51.509,0.29964462,0.3794484,-0.009531085,1.1042893,0.06586013,-0.16289961,-0.07175129,0.8384383999999999,0.02184253,-0.20365952,-0.12114240999999999,0.48305472999999993,0.38537565,0.009398777,0.4216475,0.7344575,0.18815467,-0.10432117,0.48770335000000004,0.43968475,,0.0,1.0
2021-08-26 18:58:51.609,0.29964462,0.35239676,-0.009531085,1.1042893,0.06586013,-0.17848358041666665,-0.07175129,0.8384383999999999,0.02184253,-0.22423700000000002,-0.12114240999999999,0.48305472999999993,0.38537565,0.007376457066666667,0.4216475,0.7344575,0.18815467,-0.09443897625000001,0.48770335000000004,0.43968475,,0.0,1.0
2021-08-26 18:58:51.709,0.29964462000000003,0.30116783166666683,-0.009531085,1.1042892999999998,0.06586012999999999,-0.21975108833333332,-0.07175128999999998,0.8384384000000001,0.021842530000000002,-0.24971225166666677,-0.12114241,0.4830547299999999,0.38537565000000007,0.003293176316666666,0.42164750000000006,0.7344575000000001,0.18815467000000002,-0.07132627250000002,0.48770335000000004,0.43968474999999996,,0.0,1.0
2021-08-26 18:58:51.809,0.29964462,0.27318788999999993,-0.009531084999999998,1.1042892999999998,0.06586013,-0.2572249758333333,-0.07175129000000001,0.8384383999999999,0.02184253,-0.25363469833333335,-0.12114241000000002,0.48305473000000004,0.38537565,-0.0011515780916666666,0.42164749999999995,0.7344574999999999,0.18815467,-0.05538407749999999,0.4877033500000001,0.4396847499999999,,0.0,1.0
2021-08-26 18:58:51.909,0.29964462,0.2523250441666667,-0.020191031041666665,1.1042893,0.06586013,-0.279412205,-0.077067043125,0.8384383999999999,0.02184253,-0.26704130666666664,-0.12271041625000001,0.48305472999999993,0.38537565,-0.005273310195833333,0.42890330833333334,0.7344575,0.18815467,-0.04853917375,0.4970604854166667,0.43968475,,0.0,1.0
2021-08-26 18:58:52.009,0.29964462,0.20101759250000004,-0.060717482749999996,1.1042893,0.06586013,-0.31112204250000003,-0.09912687262500001,0.8384383999999999,0.02184253,-0.3228071525,-0.1327117325,0.48305472999999993,0.38537565,-0.013372214624999998,0.46236363249999995,0.7344575,0.18815467,-0.043266313625000004,0.53897341875,0.43968475,,0.0,1.0
2021-08-26 18:58:52.109,0.29964462,0.12188986858333332,-0.05883815583333333,1.1028299083333335,0.06586013,-0.3471551495833333,-0.11227374616666667,0.8401613391666666,0.02184253,-0.4181160874999999,-0.1648440329166667,0.4826417604166666,0.38537565,-0.022272051833333334,0.5060929125,0.7366327,0.18815467,-0.04050199379166667,0.5859677270833332,0.4420736620833334,,0.0,1.0
2021-08-26 18:58:52.209,0.29964462000000003,-0.023426291805555558,0.01053308861111111,1.0692639000000002,0.06586012999999999,-0.4236167119444445,-0.11520400444444445,0.8797889400000001,0.021842530000000002,-0.48522121111111116,-0.2881684686111112,0.47314345999999996,0.38537565000000007,-0.03298295625,0.5867263944444446,0.7866623,0.18815467000000002,-0.03286891963888888,0.6654338583333332,0.49701864,,0.0,1.0
2021-08-26 18:58:52.309,0.29964462,-0.151306263125,0.06313079,1.0692639,0.06586013,-0.5021722462500001,-0.11521980999999999,0.87978894,0.02184253,-0.49803095,-0.36813942000000005,0.47314346,0.38537565,-0.039384731,0.6387007,0.7866623,0.18815467,-0.019612071875,0.7151698999999999,0.49701864,,0.0,1.0
2021-08-26 18:58:52.409,0.29964462,-0.22154485999999998,0.06313079,1.0692639,0.06586013,-0.54812044,-0.11521980999999999,0.87978894,0.02184253,-0.5031632,-0.36813942000000005,0.47314346,0.38537565,-0.042178366,0.6387007,0.7866623,0.18815467,-0.00906538,0.7151698999999999,0.49701864,,0.0,1.0
2021-08-26 18:58:52.509,0.29964462,-0.22154485999999998,0.06313079,1.0692639,0.06586013,-0.54812044,-0.11521980999999999,0.87978894,0.02184253,-0.5031632,-0.36813942000000005,0.47314346,0.38537565,-0.042178366,0.6387007,0.7866623,0.18815467,-0.00906538,0.7151698999999999,0.49701864,,0.0,1.0
2021-08-26 18:58:52.609,0.29964462,-0.22154485999999998,0.06313079,1.0692639,0.06586013,-0.54812044,-0.11521980999999999,0.87978894,0.02184253,-0.5031632,-0.36813942000000005,0.47314346,0.38537565,-0.042178366,0.6387007,0.7866623,0.18815467,-0.00906538,0.7151698999999999,0.49701864,,0.0,1.0
2021-08-26 18:58:52.709,0.29964462000000003,-0.22154485999999998,0.06313079000000003,1.0692639000000002,0.06586012999999999,-0.5481204400000003,-0.11521981000000002,0.8797889400000001,0.021842530000000002,-0.5031631999999999,-0.36813942000000005,0.47314345999999996,0.38537565000000007,-0.042178365999999995,0.6387007000000001,0.7866623,0.18815467000000002,-0.009065380000000001,0.7151698999999999,0.49701864,,0.0,1.0
2021-08-26 18:58:52.809,0.29964462,-0.22154485999999998,0.06313079,1.0692638999999997,0.06586013,-0.54812044,-0.11521980999999998,0.8797889399999997,0.02184253,-0.5031632000000001,-0.36813942000000005,0.47314346,0.38537565,-0.042178366,0.6387007000000001,0.7866623,0.18815467,-0.00906538,0.7151699000000001,0.49701864000000007,,0.0,1.0
