,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Elements,left,right
2021-08-26 21:13:19.800,0.24738397312499996,0.5433090697916666,0.9198588754166664,1.3289295,0.2371630870833333,0.2919069275,0.43420654750000004,0.46368185,0.75248414,0.6465030683333333,0.251901859375,1.1079725,0.6694076229166667,0.27775037250000006,0.40558623604166666,0.61076605,0.40395040875000005,0.37888555124999995,0.42818077583333336,0.10887416500000001,,0.0,0.0
2021-08-26 21:13:19.900,0.27897384375000006,0.5325970062500001,0.94290875625,1.3289295,0.2531936675,0.31648061749999995,0.47212357749999995,0.46368185,0.7315886149999998,0.6457449775,0.23510836499999999,1.1079725,0.6471498125,0.28681267375,0.4163302949999999,0.61076605,0.344165775,0.39078792749999997,0.41230123249999995,0.10887416499999998,,0.0,0.0
2021-08-26 21:13:20.000,0.36491214541666667,0.5513930375,0.9415820883333333,1.3289295,0.27540481083333335,0.3388187045833333,0.4859439629166667,0.46368185,0.7312162883333334,0.6449406624999999,0.22735396875,1.1079725,0.6413683383333333,0.2873020608333334,0.42254283249999997,0.61076605,0.3347745541666667,0.40147927541666667,0.44589670333333337,0.10887416499999998,,0.0,0.0
2021-08-26 21:13:20.100,0.4604507891666667,0.5808981083333333,0.933977,1.3289295,0.2992220016666667,0.3634466,0.50119454625,0.46368185,0.7165589075,0.6430887208333333,0.22366979374999998,1.1079725,0.6429428508333334,0.2860273258333334,0.42988070333333334,0.61076605,0.35705383500000004,0.4134392729166667,0.5137253158333334,0.10887416499999998,,0.0,0.0
2021-08-26 21:13:20.200,0.5126347875,0.61434790125,0.9436979937499999,1.3289295,0.310732155,0.3903388187499999,0.5348885975000001,0.46368185,0.71001715,0.64127936,0.23149785,1.1079725,0.64372869875,0.28759081375,0.44124954250000004,0.61076605,0.38920043125,0.42455399999999993,0.586770815,0.10887416499999998,,0.0,0.0
2021-08-26 21:13:20.300,0.5534391916666669,0.6553386041666667,0.9765917527777778,1.3289295,0.3101421322222222,0.42764651,0.5930639994444444,0.46368185,0.7629516027777776,0.6345572894444445,0.27123015194444444,1.1079725000000002,0.6410371127777778,0.2963217433333334,0.45461507944444446,0.6107660499999998,0.42710829222222213,0.43201919638888886,0.6704279966666667,0.108874165,,0.0,0.0
2021-08-26 21:13:20.400,0.5825432999999999,0.6912363133333334,0.9976638666666663,1.3289295000000003,0.2991476133333333,0.46523981333333325,0.6338178466666669,0.46368185000000006,0.7767869,0.6193228333333332,0.32359064333333326,1.1079724999999998,0.6417316833333332,0.30423430666666673,0.4548991066666667,0.6107660500000001,0.46370427666666664,0.42792503000000004,0.7270934333333333,0.108874165,,0.0,0.0
2021-08-26 21:13:20.500,0.5939797333333333,0.7109780333333333,0.9910603333333334,1.3289295,0.2890276600000001,0.48713269999999986,0.6389212766666666,0.46368185,0.7777851666666667,0.6124768833333333,0.34486192000000004,1.1079724999999998,0.6474288,0.30305491333333334,0.44480317999999996,0.6107660500000001,0.4901584466666667,0.4213715666666667,0.7467308466666666,0.108874165,,0.0,0.0
2021-08-26 21:13:20.600,0.603287153846154,0.7399558138461538,0.9620527538461539,1.3289295,0.2728493030769231,0.5189631538461539,0.6244860999999999,0.46368185000000006,0.7790754446153847,0.6078369153846155,0.3461568015384616,1.1079725,0.6603749923076924,0.29205621538461535,0.41936098769230773,0.61076605,0.5331341923076922,0.41152491153846155,0.7613600692307692,0.108874165,,0.0,0.0
2021-08-26 21:13:20.700,0.6072538142857142,0.7736346733333331,0.9304403785714284,1.3289295000000003,0.2589026252380953,0.554545880952381,0.5964824666666667,0.46368185000000006,0.7793386142857144,0.6064434261904763,0.3165521933333334,1.1079724999999998,0.6737858638095239,0.27250642857142854,0.3871031095238096,0.6107660500000001,0.5773941380952381,0.40561662952380956,0.7677134333333332,0.108874165,,0.0,0.0
