,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Elements,left,right
2021-08-26 18:59:47.648,0.5022718366666666,0.7592331180555555,0.2525585608333333,0.5649009716666669,0.21158498055555558,0.2765679405555555,0.095093089,0.2899489697222223,0.5807855333333332,0.36668127333333334,0.1462720052777778,0.5373473041666665,0.4146918283333334,0.10703882777777778,-0.02874899436111112,0.3552203844444446,0.100208301,-0.28851742944444453,-0.47825552000000005,0.19706646444444445,,0.0,0.0
2021-08-26 18:59:47.748,0.50165485,0.6273919791666667,0.14182961687499998,0.5755419020833333,0.20791076583333332,0.06206910947916666,0.033157469249999995,0.3301712483333333,0.5893011166666667,0.30838970416666667,0.12729386166666665,0.5520780166666667,0.39926127541666667,0.09322604916666667,-0.04259233920833333,0.35493384,0.09614227783333333,-0.27707158916666663,-0.434532965,0.21928272791666661,,0.0,0.0
2021-08-26 18:59:47.848,0.51192113375,0.5909764434375,0.12183197515625,0.57954895,0.20316591374999998,-0.020658822453125003,0.0240805041875,0.3406588,0.6047231443750001,0.260924265625,0.12475193806249998,0.557862,0.39994618,0.08960243343749999,-0.04921282406250001,0.35560262,0.0871499619375,-0.2672332865625,-0.392913096875,0.22446528,,0.0,0.0
2021-08-26 18:59:47.948,0.5244017875,0.616450411875,0.14884281374999997,0.57954895,0.197298386875,-0.039649749125,0.02106769,0.3406588,0.61457226375,0.1886894075,0.12582747049999998,0.557862,0.42157023250000003,0.09337019762500001,-0.05538692125,0.35560262,0.08532685825,-0.26297710937499996,-0.344737586875,0.22446528,,0.0,0.0
2021-08-26 18:59:48.048,0.5264739399999999,0.6546607222222219,0.16512235694444444,0.57954895,0.19627483,-0.03712103402777778,0.02743726488888889,0.3406588,0.6157457999999999,0.12419377394444446,0.12603793999999996,0.557862,0.4262294200000001,0.09603469477777776,-0.06587920883333334,0.35560261999999987,0.08551000000000003,-0.26296792888888887,-0.3272005605555556,0.22446528000000004,,0.0,0.0
2021-08-26 18:59:48.148,0.52647394,0.717739075,0.18986354000000003,0.57954895,0.19627483,-0.028457599375,0.041870516749999996,0.3406588,0.6157458,0.009747201125000002,0.12603794,0.557862,0.42622942,0.09027313499999999,-0.081505327,0.35560262,0.08551000000000002,-0.25308815375,-0.30907919,0.22446528,,0.0,0.0
2021-08-26 18:59:48.248,0.5403718541666667,0.7705183875000001,0.21323873833333332,0.59376296875,0.20567381333333334,-0.021358264875,0.05645546708333333,0.358781285,0.6025865108333334,-0.07018845645833334,0.12603794,0.5474016291666667,0.4003417458333334,0.07428314500000001,-0.08416663333333334,0.3176848425,0.08584403583333333,-0.22294888708333335,-0.29524521125,0.2142182475,,0.0,0.0
2021-08-26 18:59:48.348,0.5581207833333334,0.7827052,0.2372672595833333,0.6091112770833335,0.21794920333333334,-0.019738303,0.0726429125,0.38244836750000005,0.5686958279166667,-0.08799872000000002,0.12603794,0.5446489,0.3788138158333334,0.07032852,-0.07947284075000001,0.2878293433333334,0.08861218124999999,-0.21539716,-0.2804614616666667,0.20388582666666663,,0.0,0.0
2021-08-26 18:59:48.448,0.5747020405555554,0.7827051999999999,0.2611995144444445,0.6218191358333334,0.2299806277777778,-0.019738303,0.08360753027777779,0.41295464138888893,0.5069114100000001,-0.08799871999999999,0.1252620919444444,0.5302477408333331,0.3685744244444444,0.07032851999999999,-0.07070261694444445,0.27175788777777776,0.09612204583333332,-0.21539716000000003,-0.2607960786111112,0.20264759361111112,,0.0,0.0
2021-08-26 18:59:48.548,0.5794137,0.7827052,0.27762643,0.6184591,0.23135467,-0.019738303,0.06759718,0.44836217,0.42940873,-0.08799872000000002,0.12373561,0.50579953,0.37249786,0.07032852,-0.060303774,0.2723275,0.11127794,-0.21539716,-0.23345087,0.22140217000000004,,0.0,0.0
